51e38a61d8db11f58e178ec1ebacb932bbd08f16f4164cb87bf4e249681eb27d: 	 4
8ddf4198311ab0916f76562ff96b7ac53cd3ff79dc500e411e6fae72c2bcf697: 	 1
68925a4f0586734932f5947cc96527cb4dbf6209be24c58c5c8cd4735ddd3878: 	 1
55248031e1d66ddab3dc418eec2912eecc1653da096b8e265691f29827d307d3: 	 1
1e973c5f982f29122654a2458ef1fd27a1df9bc8d38ea4c3d0c4493a58f3aa35: 	 1
855a6a6e8d2092e403f07461ea7bd5b290a17832f691c019e9f1d8dd09e3df19: 	 1
5723027dc03ff8924bf307edda84b40cb4c41ad3ffa7d1dcc7d624c224114e25: 	 1
3756aecb94dee55ff81b57cf302bf7246a84a470aed5f6d22c29486bce285456: 	 2
e9103bdf1dc336f825b0f0c5493f7340275d7090f75e8b3c15fe315c6097cc18: 	 1
7c16918f73cd91e4ad62b298818206cfd36b2495d64d116985de917f98097374: 	 1
b02f56a2603c014a163e8ae8f7ab3a4fdc5b72eac7c970a1f206799e3b74fd97: 	 1
958885dc359f8f42e0f4d74d0cda6752a20c308a735f5de49e36065f1266e0b1: 	 1
bd8d2f5df2f5ca6c555a77df8aa77d2c57e760ae4ede6b7b32cc8ee96e573ff4: 	 2
9bf2e908cfcfa165cd3cda4debfc39249e6794816d3d66bdfca2c7c39ed373eb: 	 2
aac18d7871752dbd6c81392fca92a48f2a44508b7816be0beabb4ad061cdbd41: 	 1
945c47b3fe6094537bdb0bb67b4509f4ab5269552a31d9e11a5418587ef8b735: 	 1
2fbbdb4ceadff34d96601ddab32c6c9e2f7eca27eace1a1fce0ca83b078e0c5f: 	 1
931399f36ad1136e5f0e877c7fb483eb335a034d565a01f6a33711939621ed91: 	 1
854c32294f3ef9c9cb3db9e7421f7c94cc48c8e665e7f15b174a355d52a5bc87: 	 2
23f9eee9dcee82f552c873c5b57af3637619c86cc88291fd22e31174c9518939: 	 1
122f420321b0b335fd2713da353254f9471fa356501070387f0f21ab7354ee45: 	 1
a81259e9cd149b1fa93b2dd5b400870854e8c645bcd3215afa6ba0835f8decab: 	 2
ebf6f5f11397c2b04b8baeecbbd01d6a33988184b3d57d68b3e93bfcf40ecd0e: 	 1
b90c1d375b1d0a26117305dd91bf9e76b5c46fca614345fa23daf8ef14634c27: 	 1
a40a442bee838e0b92484ac2533403fe7f6c6b4c1de3e1f31479f7d0d1d28e98: 	 1
e9d789f01b3266c083c1e26416954065f7ff568d6480b6c7f80f51f2dee797f2: 	 6
257fa59b00869b0a3797ca0dec17748ce975299d1155469c1b3af8631278cc20: 	 2
23d8fcf17b1ba6b8d3c17c88a7f011e18155231ac75627a887f00b29041e7d9b: 	 1
bb6fa7b3ccde54d707bc4339185f9f9b556d20bceceba896970e4d0aeb0c62c6: 	 5
4146bb87af61c2bd885930e4cc119e4d70e38e2b20f7dae17ced2b19efa60a2f: 	 1
b6fe28e4f34877cba9727b5bcc172264285fc2881e241ab28a0c1696f0c1bd79: 	 4
